mass_A
t,x,y
6.433333333E0,8.322272314E-1,2.141217550E0
6.466666667E0,9.270077859E-1,2.203937971E0
6.500000000E0,1.062558390E0,2.290002605E0
6.533333333E0,1.064783825E0,2.290760170E0
6.566666667E0,1.065783656E0,2.291187568E0
6.600000000E0,1.273368244E0,2.151329103E0
6.633333333E0,1.386526200E0,2.205759839E0
6.666666667E0,1.386280777E0,2.203949394E0
6.700000000E0,1.386110517E0,2.203011654E0
6.733333333E0,1.656746146E0,2.172338237E0
6.766666667E0,1.843334095E0,2.216901924E0
6.800000000E0,1.842864882E0,2.216622611E0
6.833333333E0,1.989913050E0,2.279858956E0
6.866666667E0,2.058406907E0,2.238521949E0
6.900000000E0,2.088715465E0,2.156088896E0
6.933333333E0,2.173669698E0,2.156598290E0
6.966666667E0,2.306786638E0,2.244971829E0
7.000000000E0,2.441911572E0,2.270196247E0
7.033333333E0,2.505857123E0,2.217147971E0
7.066666667E0,2.537613932E0,2.157316055E0
7.100000000E0,2.630176109E0,2.182347933E0
7.133333333E0,2.779788765E0,2.242949848E0
7.166666667E0,2.898714468E0,2.256562765E0
7.200000000E0,2.900662142E0,2.259091182E0
7.233333333E0,2.990536267E0,2.170758109E0
7.266666667E0,3.103292183E0,2.182377999E0
7.300000000E0,3.240498618E0,2.237835176E0
7.333333333E0,3.239607266E0,2.234874004E0
7.366666667E0,3.239066365E0,2.233429827E0
7.400000000E0,3.449385561E0,2.156138983E0
7.433333333E0,3.568442844E0,2.172626273E0
7.466666667E0,3.569669168E0,2.171851704E0
7.500000000E0,3.570441887E0,2.171337262E0
7.533333333E0,3.846527093E0,2.195701956E0
7.566666667E0,4.023495753E0,2.192334369E0
7.600000000E0,4.024871716E0,2.188859331E0
7.633333333E0,4.165453348E0,2.262772479E0
7.666666667E0,4.264616928E0,2.250141447E0
7.700000000E0,4.303065891E0,2.174492117E0
7.733333333E0,4.364595126E0,2.143076632E0
7.766666667E0,4.485170999E0,2.198951292E0
7.800000000E0,4.633245394E0,2.262783699E0
7.833333333E0,4.726361714E0,2.232043808E0
7.866666667E0,4.755815730E0,2.164768730E0
7.900000000E0,4.820015886E0,2.143588517E0
7.933333333E0,4.962899043E0,2.211727795E0
7.966666667E0,5.108817728E0,2.265226420E0
8.000000000E0,5.106778711E0,2.263710027E0
8.033333333E0,5.210682750E0,2.144165834E0
8.066666667E0,5.287577090E0,2.141236722E0
8.100000000E0,5.438455006E0,2.224221843E0
8.133333333E0,5.438790867E0,2.226686398E0
8.166666667E0,5.438966640E0,2.228193403E0
8.200000000E0,5.667003333E0,2.141905173E0
8.233333333E0,5.755338175E0,2.166891865E0
8.266666667E0,5.756545276E0,2.168249544E0
8.300000000E0,5.757173349E0,2.169066074E0
8.333333333E0,6.102899036E0,2.197920538E0
8.366666667E0,6.230554444E0,2.175762714E0
8.400000000E0,6.229897169E0,2.173980741E0
8.433333333E0,6.409917250E0,2.235375773E0
8.466666667E0,6.531526842E0,2.255233443E0
8.500000000E0,6.542199503E0,2.197587190E0
8.533333333E0,6.582918794E0,2.141985804E0
8.566666667E0,6.718084303E0,2.170905035E0
8.600000000E0,6.893334394E0,2.244357449E0
8.633333333E0,6.985839368E0,2.257143291E0
8.666666667E0,6.995964038E0,2.178915162E0
8.700000000E0,7.060101897E0,2.134880680E0
8.733333333E0,7.207447536E0,2.181281072E0
8.766666667E0,7.370824113E0,2.272855960E0
8.800000000E0,7.369091895E0,2.274602873E0
8.833333333E0,7.459999540E0,2.150996850E0
8.866666667E0,7.520312820E0,2.137938677E0
8.900000000E0,7.674658051E0,2.220851129E0
8.933333333E0,7.673552503E0,2.219026091E0
8.966666667E0,7.672744811E0,2.217975191E0
9.000000000E0,7.912475163E0,2.128769046E0
9.033333333E0,7.979678364E0,2.145557090E0
9.066666667E0,7.977824032E0,2.142550187E0
9.100000000E0,7.976676377E0,2.141418544E0
9.133333333E0,8.352157675E0,2.186197987E0
9.166666667E0,8.450334479E0,2.156880326E0
9.200000000E0,8.447892210E0,2.156238024E0
9.233333333E0,8.651718313E0,2.252412372E0
9.266666667E0,8.782739491E0,2.245922098E0
9.300000000E0,8.782219544E0,2.155796488E0
9.333333333E0,8.794557362E0,2.122419051E0
9.366666667E0,8.931064735E0,2.180549817E0
9.400000000E0,9.139030669E0,2.253843576E0
9.433333333E0,9.231253894E0,2.224095868E0
9.466666667E0,9.220844650E0,2.147119854E0
9.500000000E0,9.262873023E0,2.124050823E0
9.533333333E0,9.424325764E0,2.196709092E0
9.566666667E0,9.613519207E0,2.245853886E0
9.600000000E0,9.613950795E0,2.246006850E0
9.633333333E0,9.658736537E0,2.127860688E0
9.666666667E0,9.725777832E0,2.133984177E0
9.700000000E0,9.915627805E0,2.214989404E0
9.733333333E0,9.916707986E0,2.215332004E0
9.766666667E0,9.917111554E0,2.215570488E0
9.800000000E0,1.009831415E1,2.123120651E0
9.833333333E0,1.021044986E1,2.141107451E0
9.866666667E0,1.020846571E1,2.140458918E0
9.900000000E0,1.020749488E1,2.140189239E0
9.933333333E0,1.054256993E1,2.166668903E0
9.966666667E0,1.067927965E1,2.149198997E0
1.000000000E1,1.067816375E1,2.151943240E0
1.003333333E1,1.086452109E1,2.232395905E0
1.006666667E1,1.097621579E1,2.223780864E0
1.010000000E1,1.098155881E1,2.149768744E0
1.013333333E1,1.101019697E1,2.114365204E0
1.016666667E1,1.115892775E1,2.168502145E0
1.020000000E1,1.134022779E1,2.233838550E0
1.023333333E1,1.143025363E1,2.202772082E0
1.026666667E1,1.141703754E1,2.134698224E0
1.030000000E1,1.146354266E1,2.117609971E0
1.033333333E1,1.161666680E1,2.181274035E0
1.036666667E1,1.177117063E1,2.237749398E0
1.040000000E1,1.177068016E1,2.234672964E0
1.043333333E1,1.179754108E1,2.109505282E0
1.046666667E1,1.185907779E1,2.116576698E0
1.050000000E1,1.199352728E1,2.215758497E0
1.053333333E1,1.199711793E1,2.215980203E0
1.056666667E1,1.199740750E1,2.215974958E0
1.060000000E1,1.211542603E1,2.111487655E0
1.063333333E1,1.219100372E1,2.214483391E0
1.066666667E1,1.219275525E1,2.215043417E0
1.070000000E1,1.219367681E1,2.215393317E0
1.073333333E1,1.240474792E1,2.138770048E0
1.076666667E1,1.252715244E1,2.187034879E0
1.080000000E1,1.252809426E1,2.186414914E0
1.083333333E1,1.264663539E1,2.143778996E0
1.086666667E1,1.265104578E1,2.160986818E0
1.090000000E1,1.262933810E1,2.171405254E0
1.093333333E1,1.268520507E1,2.138356806E0
1.096666667E1,1.277297215E1,2.136430388E0
1.100000000E1,1.283473333E1,2.200634279E0
1.103333333E1,1.285983355E1,2.201325672E0
1.106666667E1,1.286276797E1,2.114618129E0
1.110000000E1,1.288421068E1,2.083633875E0
1.113333333E1,1.295032979E1,2.171505952E0
1.116666667E1,1.304370831E1,2.230976861E0
1.120000000E1,1.304423403E1,2.231002931E0
1.123333333E1,1.301972736E1,2.106916751E0
1.126666667E1,1.303614915E1,2.125283460E0
1.130000000E1,1.313395832E1,2.169628416E0
1.133333333E1,1.313480916E1,2.169812890E0
1.136666667E1,1.313530014E1,2.169990510E0
1.140000000E1,1.316535269E1,2.130995874E0
1.143333333E1,1.319837806E1,2.113505654E0
1.146666667E1,1.319791676E1,2.111840223E0
1.150000000E1,1.319760803E1,2.111040566E0
1.153333333E1,1.330834297E1,2.138549929E0
1.156666667E1,1.332473564E1,2.167879915E0
1.160000000E1,1.332177209E1,2.168728512E0
1.163333333E1,1.339133954E1,2.176660777E0
1.166666667E1,1.341654465E1,2.126856450E0
1.170000000E1,1.338080414E1,2.113294786E0
1.173333333E1,1.336870089E1,2.173400701E0
1.176666667E1,1.342480523E1,2.173677974E0
1.180000000E1,1.349008661E1,2.109928547E0
1.183333333E1,1.347358975E1,2.113169097E0
1.186666667E1,1.343381275E1,2.168899557E0
1.190000000E1,1.345022964E1,2.153436688E0
1.193333333E1,1.351346362E1,2.111557680E0
1.196666667E1,1.353171470E1,2.149077700E0
1.200000000E1,1.353137682E1,2.152222164E0
1.203333333E1,1.349735926E1,2.129246440E0
1.206666667E1,1.351940942E1,2.092752685E0
1.210000000E1,1.354551616E1,2.154960780E0
1.213333333E1,1.354574406E1,2.155106212E0
1.216666667E1,1.354586645E1,2.155227003E0
1.220000000E1,1.353203747E1,2.092653732E0
1.223333333E1,1.353190975E1,2.126384870E0
1.226666667E1,1.353147471E1,2.125957102E0
1.230000000E1,1.353126107E1,2.125688224E0
