mass_A
t,x,y
6.378867188E-1,-1.351830873E1,2.295700898E0
6.472674059E-1,-1.351836149E1,2.295689344E0
6.566480929E-1,-1.351828115E1,2.295614286E0
6.660287799E-1,-1.351810773E1,2.295486620E0
6.754094670E-1,-1.351807986E1,2.295450176E0
6.847901540E-1,-1.351802618E1,2.295581801E0
6.941708411E-1,-1.351798660E1,2.295522759E0
7.035515281E-1,-1.351799155E1,2.295508373E0
7.129322152E-1,-1.351817622E1,2.295571495E0
7.223129022E-1,-1.351833189E1,2.295530134E0
7.316935892E-1,-1.351827875E1,2.295543953E0
7.410742763E-1,-1.351813164E1,2.295532539E0
7.504549633E-1,-1.351785122E1,2.295516259E0
7.598356504E-1,-1.351780517E1,2.295492984E0
7.692163374E-1,-1.351787306E1,2.295489355E0
7.785970244E-1,-1.351822543E1,2.295465629E0
7.879777115E-1,-1.351833916E1,2.295360509E0
7.973583985E-1,-1.351835631E1,2.295352796E0
8.067390856E-1,-1.351834857E1,2.295352809E0
8.161197726E-1,-1.351828733E1,2.295389324E0
8.255004597E-1,-1.351822644E1,2.295445118E0
8.348811467E-1,-1.351817566E1,2.295490497E0
8.442618337E-1,-1.351811494E1,2.295484933E0
8.536425208E-1,-1.351789453E1,2.295581315E0
8.630232078E-1,-1.351773518E1,2.295643399E0
8.724038949E-1,-1.351772039E1,2.295696227E0
8.817845819E-1,-1.351771901E1,2.295692605E0
8.911652689E-1,-1.351770498E1,2.295802394E0
9.005459560E-1,-1.351771861E1,2.295791975E0
9.099266430E-1,-1.351767236E1,2.295665605E0
9.193073301E-1,-1.351776632E1,2.295540967E0
9.286880171E-1,-1.351778226E1,2.295471693E0
9.380687042E-1,-1.351774006E1,2.295415583E0
9.474493912E-1,-1.351774128E1,2.295414655E0
9.568300782E-1,-1.351774317E1,2.295332529E0
9.662107653E-1,-1.351775381E1,2.295322716E0
9.755914523E-1,-1.351774991E1,2.295335057E0
9.849721394E-1,-1.351777352E1,2.295478848E0
9.943528264E-1,-1.351782865E1,2.295700620E0
1.003733513E0,-1.351791887E1,2.295781793E0
1.013104820E0,-1.351783223E1,2.295791506E0
1.022485507E0,-1.351781430E1,2.295849772E0
1.031866194E0,-1.351768384E1,2.295816375E0
1.041246881E0,-1.351767812E1,2.295809317E0
1.050627568E0,-1.351773140E1,2.295820391E0
1.060008255E0,-1.351784684E1,2.295928408E0
1.069388942E0,-1.351784567E1,2.295959848E0
1.078769629E0,-1.351788557E1,2.296241134E0
1.088150316E0,-1.351786769E1,2.296346030E0
1.097531003E0,-1.351789066E1,2.296431805E0
1.106911690E0,-1.351794226E1,2.296326769E0
1.116292377E0,-1.351792225E1,2.296277265E0
1.125673064E0,-1.351795376E1,2.296076762E0
1.135053751E0,-1.351801989E1,2.295917371E0
1.144434438E0,-1.351805169E1,2.295859690E0
1.153815125E0,-1.351809747E1,2.295732573E0
1.163195812E0,-1.351810234E1,2.295602449E0
1.172576500E0,-1.351810157E1,2.295608437E0
1.181957187E0,-1.351804617E1,2.295617738E0
1.191337874E0,-1.351796003E1,2.295676870E0
1.200718561E0,-1.351799260E1,2.295840738E0
1.210099248E0,-1.351800516E1,2.295881154E0
1.219479935E0,-1.351810269E1,2.295867135E0
1.228860622E0,-1.351817304E1,2.295877267E0
1.238241309E0,-1.351813765E1,2.295944230E0
1.247621996E0,-1.351814478E1,2.295930561E0
1.257002683E0,-1.351814304E1,2.295949066E0
1.266383370E0,-1.351813418E1,2.295940721E0
1.275764057E0,-1.351817092E1,2.295974245E0
1.285144744E0,-1.351815290E1,2.295954089E0
1.294525431E0,-1.351808994E1,2.295898391E0
1.303906118E0,-1.351807619E1,2.295909651E0
1.313286805E0,-1.351806022E1,2.295916977E0
1.322667492E0,-1.351799236E1,2.295791325E0
1.332048179E0,-1.351794200E1,2.295782042E0
1.341428866E0,-1.351768359E1,2.295658417E0
1.350809553E0,-1.351776403E1,2.295674342E0
1.360190240E0,-1.351768738E1,2.295611919E0
1.369570927E0,-1.351768407E1,2.295606135E0
1.378951614E0,-1.351769863E1,2.295599534E0
1.388332301E0,-1.351788467E1,2.295618065E0
1.397712988E0,-1.351802917E1,2.295518560E0
1.407093676E0,-1.351807330E1,2.295618681E0
1.416474363E0,-1.351793357E1,2.295748271E0
1.425855050E0,-1.351782414E1,2.295875899E0
1.435235737E0,-1.351775133E1,2.295934049E0
1.444616424E0,-1.351769974E1,2.295918938E0
1.453997111E0,-1.351772225E1,2.295902870E0
1.463377798E0,-1.351775094E1,2.295959675E0
1.472758485E0,-1.351783851E1,2.295915647E0
1.482139172E0,-1.351785820E1,2.296005966E0
1.491519859E0,-1.351789747E1,2.296040265E0
1.500900546E0,-1.351788381E1,2.295962843E0
1.510281233E0,-1.351783721E1,2.295872836E0
1.519661920E0,-1.351777178E1,2.295863157E0
1.529042607E0,-1.351770822E1,2.296015232E0
1.538423294E0,-1.351758325E1,2.296192970E0
1.547803981E0,-1.351760673E1,2.296144326E0
1.557184668E0,-1.351763726E1,2.295977778E0
1.566565355E0,-1.351774707E1,2.295757826E0
1.575946042E0,-1.351774576E1,2.295637159E0
1.585326729E0,-1.351780140E1,2.295681104E0
1.594707416E0,-1.351786859E1,2.295594188E0
1.604088103E0,-1.351776573E1,2.295709654E0
1.613468790E0,-1.351778601E1,2.295731554E0
1.622849477E0,-1.351778096E1,2.295707041E0
1.632230165E0,-1.351789955E1,2.295732741E0
1.641610852E0,-1.351802508E1,2.295800042E0
1.650991539E0,-1.351822571E1,2.295814780E0
1.660372226E0,-1.351825486E1,2.295784013E0
1.669752913E0,-1.351825308E1,2.295805460E0
1.679133600E0,-1.351806058E1,2.295699690E0
1.688514287E0,-1.351802779E1,2.295700538E0
1.697894974E0,-1.351800288E1,2.295717912E0
1.707275661E0,-1.351803149E1,2.295751408E0
1.716656348E0,-1.351805453E1,2.295796922E0
1.726037035E0,-1.351801668E1,2.295841254E0
1.735417722E0,-1.351802176E1,2.295877465E0
1.744798409E0,-1.351800855E1,2.295875395E0
1.754179096E0,-1.351799219E1,2.295929545E0
1.763559783E0,-1.351794633E1,2.295937369E0
1.772940470E0,-1.351794234E1,2.295924392E0
1.782321157E0,-1.351796509E1,2.296004393E0
1.791701844E0,-1.351795904E1,2.295973418E0
1.801082531E0,-1.351797183E1,2.296002545E0
1.810463218E0,-1.351793506E1,2.295979771E0
1.819843905E0,-1.351795541E1,2.295839983E0
1.829224592E0,-1.351794760E1,2.295829527E0
1.838605279E0,-1.351796687E1,2.295717124E0
1.847985966E0,-1.351793889E1,2.295526670E0
1.857366654E0,-1.351782275E1,2.295524371E0
1.866747341E0,-1.351780117E1,2.295506601E0
1.876128028E0,-1.351781580E1,2.295507794E0
1.885508715E0,-1.351779747E1,2.295407929E0
1.894889402E0,-1.351778551E1,2.295322716E0
1.904270089E0,-1.351778205E1,2.295332280E0
1.913650776E0,-1.351774265E1,2.295212431E0
1.923031463E0,-1.351780495E1,2.295270040E0
1.932412150E0,-1.351780568E1,2.295264717E0
1.941792837E0,-1.351780945E1,2.295287136E0
1.951173524E0,-1.351780652E1,2.295286313E0
1.960554211E0,-1.351781007E1,2.295326671E0
1.969934898E0,-1.351781839E1,2.295303575E0
1.979315585E0,-1.351780849E1,2.295301481E0
1.988696272E0,-1.351780579E1,2.295316394E0
1.998076959E0,-1.351784224E1,2.295309727E0
2.007457646E0,-1.351803485E1,2.295406069E0
2.016838333E0,-1.351815169E1,2.295527363E0
2.026209640E0,-1.351816141E1,2.295542020E0
2.035590327E0,-1.351802084E1,2.295811102E0
2.044971014E0,-1.351778832E1,2.296054170E0
2.054351701E0,-1.351768609E1,2.296142488E0
2.063732388E0,-1.351771961E1,2.296228153E0
2.073113075E0,-1.351772998E1,2.296229694E0
2.082493762E0,-1.351770639E1,2.296178250E0
2.091874449E0,-1.351767388E1,2.296168430E0
2.101255136E0,-1.351775287E1,2.296100206E0
2.110635823E0,-1.351778279E1,2.296059372E0
2.120016510E0,-1.351783904E1,2.296045429E0
2.129397197E0,-1.351807728E1,2.295946157E0
2.138777884E0,-1.351810258E1,2.295984914E0
2.148158571E0,-1.351798033E1,2.296044615E0
2.157539258E0,-1.351797909E1,2.296129381E0
2.166919945E0,-1.351791323E1,2.296179855E0
2.176300632E0,-1.351792455E1,2.296049257E0
2.185681319E0,-1.351799296E1,2.295830210E0
2.195062006E0,-1.351806547E1,2.295793414E0
2.204442693E0,-1.351795766E1,2.295861356E0
2.213823380E0,-1.351791277E1,2.295926278E0
2.223204067E0,-1.351790668E1,2.295886603E0
2.232584755E0,-1.351785781E1,2.295652404E0
2.241965442E0,-1.351800513E1,2.295369654E0
2.251346129E0,-1.351799602E1,2.295356798E0
2.260726816E0,-1.351786296E1,2.295326897E0
2.270107503E0,-1.351773508E1,2.295334497E0
2.279488190E0,-1.351757942E1,2.295400711E0
2.288868877E0,-1.351728121E1,2.295562178E0
2.298249564E0,-1.351701512E1,2.295740137E0
2.307630251E0,-1.351683348E1,2.295759144E0
2.317010938E0,-1.351606938E1,2.295789989E0
2.326391625E0,-1.351530196E1,2.295705708E0
2.335772312E0,-1.351490961E1,2.295652160E0
2.345152999E0,-1.351501523E1,2.295694126E0
2.354533686E0,-1.351511796E1,2.295662552E0
2.363914373E0,-1.351437570E1,2.295636610E0
2.373295060E0,-1.351138698E1,2.295451336E0
2.382675747E0,-1.350799671E1,2.295693174E0
2.392056434E0,-1.350397646E1,2.295635910E0
2.401437121E0,-1.350171361E1,2.295458001E0
2.410817808E0,-1.349941783E1,2.295528577E0
2.420198495E0,-1.349818537E1,2.295510674E0
2.429579182E0,-1.349557421E1,2.295551383E0
2.438959869E0,-1.349471461E1,2.295852201E0
2.448340556E0,-1.349289681E1,2.295955351E0
2.457721244E0,-1.349201885E1,2.295950502E0
2.467101931E0,-1.349154672E1,2.295912639E0
2.476482618E0,-1.348948299E1,2.295878757E0
2.485863305E0,-1.348715849E1,2.295753750E0
2.495243992E0,-1.348482148E1,2.295474438E0
2.504624679E0,-1.348329306E1,2.295397131E0
2.514005366E0,-1.348361387E1,2.295388255E0
2.523386053E0,-1.348377924E1,2.295382682E0
2.532766740E0,-1.348356519E1,2.295347778E0
2.542147427E0,-1.348260813E1,2.295351154E0
2.551528114E0,-1.348154338E1,2.295230278E0
2.560908801E0,-1.348096324E1,2.295162930E0
2.570289488E0,-1.348139964E1,2.295212898E0
2.579670175E0,-1.348168318E1,2.295151298E0
2.589050862E0,-1.347879234E1,2.295503694E0
2.598431549E0,-1.347008619E1,2.295572804E0
2.607812236E0,-1.346029410E1,2.295691253E0
2.617192923E0,-1.345762812E1,2.295869131E0
2.626573610E0,-1.345608335E1,2.295839731E0
2.635954297E0,-1.345417472E1,2.295955341E0
2.645334984E0,-1.345303470E1,2.295913627E0
2.654715671E0,-1.345308371E1,2.295948580E0
2.664096358E0,-1.345320881E1,2.295974265E0
2.673477045E0,-1.345263865E1,2.295850533E0
2.682857733E0,-1.345067978E1,2.295755025E0
2.692238420E0,-1.344690026E1,2.295758640E0
2.701619107E0,-1.344372498E1,2.295464997E0
2.710999794E0,-1.344111909E1,2.295131885E0
2.720380481E0,-1.343845396E1,2.294949454E0
2.729761168E0,-1.343267099E1,2.295053079E0
2.739141855E0,-1.342797454E1,2.295004843E0
2.748522542E0,-1.342596671E1,2.294882387E0
2.757903229E0,-1.342417967E1,2.294775823E0
2.767283916E0,-1.342278750E1,2.294846027E0
2.776664603E0,-1.341996747E1,2.294944580E0
2.786045290E0,-1.341773875E1,2.295463609E0
2.795425977E0,-1.341346222E1,2.295733262E0
2.804806664E0,-1.341114593E1,2.296156210E0
2.814187351E0,-1.340972431E1,2.296103693E0
2.823568038E0,-1.340693848E1,2.295790434E0
2.832948725E0,-1.340381198E1,2.295369030E0
2.842329412E0,-1.339940701E1,2.295270235E0
2.851710099E0,-1.339655308E1,2.295213714E0
2.861090786E0,-1.339480181E1,2.295113693E0
2.870471473E0,-1.339361944E1,2.295199109E0
2.879852160E0,-1.339213785E1,2.295370518E0
2.889232847E0,-1.338951472E1,2.295560034E0
2.898613534E0,-1.338833854E1,2.295956532E0
2.907994221E0,-1.338370282E1,2.295962091E0
2.917374909E0,-1.338135090E1,2.295931156E0
2.926755596E0,-1.337968920E1,2.295778290E0
2.936136283E0,-1.337691297E1,2.295682373E0
2.945516970E0,-1.337186437E1,2.295557724E0
2.954897657E0,-1.336982113E1,2.295500097E0
2.964278344E0,-1.336934128E1,2.295504087E0
2.973659031E0,-1.336868888E1,2.295489859E0
2.983039718E0,-1.336648765E1,2.295519941E0
2.992420405E0,-1.336256273E1,2.295505153E0
3.001801092E0,-1.335291503E1,2.295655246E0
3.011181779E0,-1.334797296E1,2.295721155E0
3.020562466E0,-1.334520527E1,2.295678973E0
3.029943153E0,-1.333911831E1,2.295831227E0
3.039314459E0,-1.333777572E1,2.295868507E0
3.048695146E0,-1.333746234E1,2.295839075E0
3.058075833E0,-1.333734894E1,2.295761928E0
3.067456521E0,-1.333729063E1,2.295776857E0
3.076837208E0,-1.333716095E1,2.295726766E0
3.086217895E0,-1.333710948E1,2.295724324E0
3.095598582E0,-1.333555709E1,2.295854466E0
3.104979269E0,-1.333168961E1,2.296001309E0
3.114359956E0,-1.332164530E1,2.296310682E0
3.123740643E0,-1.331717093E1,2.296497045E0
3.133121330E0,-1.331321037E1,2.296277605E0
3.142502017E0,-1.330898953E1,2.295992055E0
3.151882704E0,-1.330742520E1,2.295885322E0
3.161263391E0,-1.330706614E1,2.295901127E0
3.170644078E0,-1.330690642E1,2.295902434E0
3.180024765E0,-1.330489383E1,2.295807931E0
3.189405452E0,-1.329942374E1,2.295440555E0
3.198786139E0,-1.328764819E1,2.295233404E0
3.208166826E0,-1.327803978E1,2.295154985E0
3.217547513E0,-1.327377224E1,2.295245722E0
3.226928200E0,-1.327002057E1,2.295147289E0
3.236308887E0,-1.326679185E1,2.295101364E0
3.245689574E0,-1.326683523E1,2.295104637E0
3.255070261E0,-1.326659846E1,2.295173718E0
3.264450948E0,-1.326542515E1,2.295281658E0
3.273831635E0,-1.325954800E1,2.295083180E0
3.283212322E0,-1.325679958E1,2.294715318E0
3.292593010E0,-1.325191978E1,2.294847441E0
3.301973697E0,-1.324669291E1,2.295247492E0
3.311354384E0,-1.324386964E1,2.295613869E0
3.320735071E0,-1.324256573E1,2.295698638E0
3.330115758E0,-1.324170834E1,2.295561114E0
3.339496445E0,-1.324025996E1,2.295130642E0
3.348877132E0,-1.323780037E1,2.294826874E0
3.358257819E0,-1.323213219E1,2.294968113E0
3.367638506E0,-1.322706280E1,2.294757812E0
3.377019193E0,-1.321861321E1,2.294801186E0
3.386399880E0,-1.321204609E1,2.295149080E0
3.395780567E0,-1.320338666E1,2.295382736E0
3.405161254E0,-1.319737098E1,2.295386381E0
3.414541941E0,-1.319217983E1,2.295079753E0
3.423922628E0,-1.318517409E1,2.295084800E0
3.433303315E0,-1.318280768E1,2.295090034E0
3.442684002E0,-1.318119097E1,2.295164834E0
3.452064689E0,-1.317845888E1,2.295400736E0
3.461445376E0,-1.317394269E1,2.295626444E0
3.470826063E0,-1.316757974E1,2.295632900E0
3.480206750E0,-1.316357754E1,2.295487606E0
3.489587437E0,-1.315650171E1,2.295629380E0
3.498968124E0,-1.315294641E1,2.295514995E0
3.508348811E0,-1.315073857E1,2.295282565E0
3.517729499E0,-1.314872204E1,2.295357540E0
3.527110186E0,-1.314292312E1,2.295401532E0
3.536490873E0,-1.313703492E1,2.295537696E0
3.545871560E0,-1.313534090E1,2.295470505E0
3.555252247E0,-1.313525355E1,2.295539124E0
3.564632934E0,-1.313520864E1,2.295511297E0
3.574013621E0,-1.312781202E1,2.295572806E0
3.583394308E0,-1.310802612E1,2.295741308E0
3.592774995E0,-1.309008261E1,2.295871304E0
3.602155682E0,-1.308296187E1,2.295945165E0
3.611536369E0,-1.307688663E1,2.295732620E0
3.620917056E0,-1.307371040E1,2.295270747E0
3.630297743E0,-1.307221297E1,2.295029188E0
3.639678430E0,-1.307201378E1,2.295020844E0
3.649059117E0,-1.307213963E1,2.295075283E0
3.658439804E0,-1.307234526E1,2.295084780E0
3.667820491E0,-1.307229191E1,2.295025206E0
3.677201178E0,-1.307249541E1,2.295053110E0
3.686581865E0,-1.306441113E1,2.295207095E0
3.695962552E0,-1.304706929E1,2.295341250E0
3.705343239E0,-1.302948446E1,2.295705120E0
3.714723926E0,-1.302318507E1,2.295641089E0
3.724104613E0,-1.301619140E1,2.295405970E0
3.733485300E0,-1.301102831E1,2.294670973E0
3.742865988E0,-1.300681093E1,2.294555988E0
3.752246675E0,-1.300543838E1,2.294517668E0
3.761627362E0,-1.300519794E1,2.294554537E0
3.771008049E0,-1.300486098E1,2.294440252E0
3.780388736E0,-1.300440139E1,2.294451613E0
3.789769423E0,-1.300438742E1,2.294421628E0
3.799150110E0,-1.299981343E1,2.294410072E0
3.808530797E0,-1.298241626E1,2.294194290E0
3.817911484E0,-1.296585642E1,2.294477409E0
3.827292171E0,-1.295442625E1,2.294770677E0
3.836672858E0,-1.294073481E1,2.295217424E0
3.846053545E0,-1.293420087E1,2.295378643E0
3.855434232E0,-1.292581499E1,2.295678169E0
3.864814919E0,-1.292040575E1,2.295872906E0
3.874195606E0,-1.291096139E1,2.296394213E0
3.883576293E0,-1.290763318E1,2.296217041E0
3.892956980E0,-1.290530956E1,2.295871778E0
3.902337667E0,-1.289978725E1,2.295530492E0
3.911718354E0,-1.289356508E1,2.295145619E0
3.921099041E0,-1.288835181E1,2.294541655E0
3.930479728E0,-1.287950101E1,2.294406635E0
3.939860415E0,-1.287672485E1,2.294294893E0
3.949241102E0,-1.287251967E1,2.293954874E0
3.958621789E0,-1.286463401E1,2.294720475E0
3.968002477E0,-1.286004370E1,2.294936254E0
3.977383164E0,-1.285266594E1,2.295225493E0
3.986763851E0,-1.284763363E1,2.295539238E0
3.996144538E0,-1.284527932E1,2.295508466E0
4.005525225E0,-1.284033289E1,2.295226902E0
4.014905912E0,-1.283289311E1,2.295327917E0
4.024286599E0,-1.282616449E1,2.295001748E0
4.033667286E0,-1.281520418E1,2.294973337E0
4.043047973E0,-1.280223671E1,2.294867996E0
4.052419279E0,-1.279438787E1,2.294741894E0
4.061799966E0,-1.278799561E1,2.295204120E0
4.071180653E0,-1.278470326E1,2.295297284E0
4.080561340E0,-1.278167435E1,2.295139001E0
4.089942027E0,-1.277364557E1,2.294457225E0
4.099322714E0,-1.276861412E1,2.293725557E0
4.108703401E0,-1.276129743E1,2.293712618E0
4.118084088E0,-1.275501717E1,2.294181465E0
4.127464776E0,-1.275051578E1,2.294450342E0
4.136845463E0,-1.274670039E1,2.294842614E0
4.146226150E0,-1.274536622E1,2.294876467E0
4.155606837E0,-1.274487049E1,2.294992637E0
4.164987524E0,-1.274012412E1,2.294734685E0
4.174368211E0,-1.272621951E1,2.294259159E0
4.183748898E0,-1.271336889E1,2.293699075E0
4.193129585E0,-1.270648156E1,2.293402753E0
4.202510272E0,-1.269675210E1,2.294038536E0
4.211890959E0,-1.269216399E1,2.294341328E0
4.221271646E0,-1.268577894E1,2.294582222E0
4.230652333E0,-1.267970885E1,2.295261920E0
4.240033020E0,-1.267600779E1,2.295728854E0
4.249413707E0,-1.267385177E1,2.295806791E0
4.258794394E0,-1.267421545E1,2.295818487E0
4.268175081E0,-1.267448262E1,2.295793415E0
4.277555768E0,-1.266659436E1,2.296072032E0
4.286936455E0,-1.264388146E1,2.295744625E0
4.296317142E0,-1.262001683E1,2.296013813E0
4.305697829E0,-1.261253424E1,2.295704652E0
4.315078516E0,-1.260391803E1,2.295595152E0
4.324459203E0,-1.259834855E1,2.295042533E0
4.333839890E0,-1.259437075E1,2.295001472E0
4.343220577E0,-1.259281094E1,2.295004718E0
4.352601265E0,-1.259222428E1,2.295062478E0
4.361981952E0,-1.259169694E1,2.294979188E0
4.371362639E0,-1.259164665E1,2.294957737E0
4.380743326E0,-1.259124466E1,2.294968132E0
4.390124013E0,-1.258676347E1,2.295019871E0
4.399504700E0,-1.256296536E1,2.295460810E0
4.408885387E0,-1.253928256E1,2.295943858E0
4.418266074E0,-1.252672818E1,2.295728070E0
4.427646761E0,-1.251129054E1,2.294758317E0
4.437027448E0,-1.249701335E1,2.293468839E0
4.446408135E0,-1.249266842E1,2.292728507E0
4.455788822E0,-1.249274340E1,2.292639600E0
4.465169509E0,-1.249289588E1,2.292679788E0
4.474550196E0,-1.248858038E1,2.292900921E0
4.483930883E0,-1.247632518E1,2.294421975E0
4.493311570E0,-1.246004666E1,2.295429190E0
4.502692257E0,-1.245049378E1,2.295411108E0
4.512072944E0,-1.244466116E1,2.294763602E0
4.521453631E0,-1.243502823E1,2.294214253E0
4.530834318E0,-1.242675727E1,2.293748023E0
4.540215005E0,-1.241925649E1,2.293624138E0
4.549595692E0,-1.241252226E1,2.293084906E0
4.558976379E0,-1.240593743E1,2.293838586E0
4.568357066E0,-1.240122364E1,2.294014148E0
4.577737754E0,-1.239285124E1,2.294676402E0
4.587118441E0,-1.238866587E1,2.294807005E0
4.596499128E0,-1.238443799E1,2.294707717E0
4.605879815E0,-1.237559989E1,2.295187945E0
4.615260502E0,-1.236958920E1,2.294862335E0
4.624641189E0,-1.236002024E1,2.294111815E0
4.634021876E0,-1.235529444E1,2.293252089E0
4.643402563E0,-1.234707300E1,2.293425456E0
4.652783250E0,-1.233824391E1,2.293127135E0
4.662163937E0,-1.232885949E1,2.293805197E0
4.671544624E0,-1.232472969E1,2.293689112E0
4.680925311E0,-1.231606407E1,2.294272249E0
4.690305998E0,-1.230939583E1,2.294556479E0
4.699686685E0,-1.230085306E1,2.295126545E0
4.709067372E0,-1.229607527E1,2.295411680E0
4.718448059E0,-1.228961292E1,2.296023051E0
4.727828746E0,-1.228192396E1,2.295647934E0
4.737209433E0,-1.227253575E1,2.294650279E0
4.746590120E0,-1.226677586E1,2.293793318E0
4.755970807E0,-1.225987808E1,2.292975986E0
4.765351494E0,-1.224044579E1,2.293957807E0
4.774732181E0,-1.222507816E1,2.294940742E0
4.784112868E0,-1.221590308E1,2.295018424E0
4.793493555E0,-1.220685790E1,2.295442805E0
4.802874243E0,-1.220063590E1,2.295360973E0
4.812254930E0,-1.219089315E1,2.295664398E0
4.821635617E0,-1.218034381E1,2.295846627E0
4.831016304E0,-1.217423214E1,2.295766619E0
4.840396991E0,-1.217192086E1,2.295637845E0
4.849777678E0,-1.217235153E1,2.295623089E0
4.859158365E0,-1.217241534E1,2.295581825E0
4.868539052E0,-1.217247611E1,2.295639840E0
4.877919739E0,-1.217262959E1,2.295566828E0
4.887300426E0,-1.217259607E1,2.295598667E0
4.896681113E0,-1.216572845E1,2.295552910E0
4.906061800E0,-1.213968436E1,2.294434963E0
4.915442487E0,-1.211223241E1,2.293769671E0
4.924823174E0,-1.210074080E1,2.293861230E0
4.934203861E0,-1.209050842E1,2.293746201E0
4.943584548E0,-1.208367536E1,2.293771590E0
4.952965235E0,-1.208218339E1,2.293935802E0
4.962345922E0,-1.208213249E1,2.294109601E0
4.971726609E0,-1.208206611E1,2.294027164E0
4.981107296E0,-1.207734531E1,2.293656845E0
4.990487983E0,-1.205049122E1,2.292362338E0
4.999868670E0,-1.201849096E1,2.292456440E0
5.009249357E0,-1.200394458E1,2.293128686E0
5.018630044E0,-1.198744156E1,2.293546563E0
5.028010732E0,-1.196468236E1,2.294589722E0
5.037391419E0,-1.196141971E1,2.294799312E0
5.046772106E0,-1.196130482E1,2.294726397E0
5.056152793E0,-1.196107448E1,2.294779580E0
5.065524099E0,-1.195972514E1,2.294550743E0
5.074904786E0,-1.195001022E1,2.293704173E0
5.084285473E0,-1.194001783E1,2.292643019E0
5.093666160E0,-1.193247059E1,2.293052984E0
5.103046847E0,-1.192835385E1,2.292907228E0
5.112427534E0,-1.191902212E1,2.293752857E0
5.121808221E0,-1.191250211E1,2.293643007E0
5.131188908E0,-1.190228994E1,2.294168854E0
5.140569595E0,-1.189804385E1,2.294013978E0
5.149950282E0,-1.188958837E1,2.294468173E0
5.159330969E0,-1.187964701E1,2.295122013E0
5.168711656E0,-1.187094174E1,2.295651962E0
5.178092343E0,-1.186462400E1,2.295650971E0
5.187473031E0,-1.184101057E1,2.295701265E0
5.196853718E0,-1.182262965E1,2.295455545E0
5.206234405E0,-1.181106278E1,2.295610517E0
5.215615092E0,-1.180700430E1,2.295371134E0
5.224995779E0,-1.179667742E1,2.295608727E0
5.234376466E0,-1.179121762E1,2.295717087E0
5.243757153E0,-1.178220805E1,2.296446487E0
5.253137840E0,-1.177772301E1,2.296843821E0
5.262518527E0,-1.177129875E1,2.296665996E0
5.271899214E0,-1.175746566E1,2.294851853E0
5.281279901E0,-1.174783587E1,2.293680269E0
5.290660588E0,-1.173955459E1,2.293141277E0
5.300041275E0,-1.172658216E1,2.292825180E0
5.309421962E0,-1.171727566E1,2.293512349E0
5.318802649E0,-1.171246373E1,2.293425495E0
5.328183336E0,-1.170365986E1,2.294254527E0
5.337564023E0,-1.169612988E1,2.294162662E0
5.346944710E0,-1.169225331E1,2.294731840E0
5.356325397E0,-1.169132475E1,2.294783667E0
5.365706084E0,-1.169066809E1,2.294849456E0
5.375086771E0,-1.168693823E1,2.294449837E0
5.384467458E0,-1.165504816E1,2.292836334E0
5.393848145E0,-1.162292862E1,2.292153835E0
5.403228832E0,-1.161076776E1,2.292644272E0
5.412609520E0,-1.159867410E1,2.293538311E0
5.421990207E0,-1.159228693E1,2.293460836E0
5.431370894E0,-1.158820630E1,2.293474067E0
5.440751581E0,-1.158849276E1,2.293565267E0
5.450132268E0,-1.158875248E1,2.293927308E0
5.459512955E0,-1.158921719E1,2.293983177E0
5.468893642E0,-1.158951097E1,2.294200872E0
5.478274329E0,-1.158992859E1,2.294277398E0
5.487655016E0,-1.158189296E1,2.294413648E0
5.497035703E0,-1.155521331E1,2.293802990E0
5.506416390E0,-1.152137278E1,2.294232641E0
5.515797077E0,-1.150764314E1,2.294732839E0
5.525177764E0,-1.150069885E1,2.294866678E0
5.534558451E0,-1.148780567E1,2.295652117E0
5.543939138E0,-1.148209893E1,2.295667845E0
5.553319825E0,-1.148274012E1,2.295761573E0
5.562700512E0,-1.148324908E1,2.295745635E0
5.572081199E0,-1.148369713E1,2.295763506E0
5.581461886E0,-1.148365104E1,2.295753482E0
5.590842573E0,-1.148410876E1,2.295754716E0
5.600223260E0,-1.147665951E1,2.295751901E0
5.609603947E0,-1.144885458E1,2.295076230E0
5.618984634E0,-1.141548112E1,2.295688242E0
5.628365321E0,-1.140609705E1,2.295166812E0
5.637746009E0,-1.138260415E1,2.295179512E0
5.647126696E0,-1.135699216E1,2.294706448E0
5.656507383E0,-1.135010998E1,2.294724971E0
5.665888070E0,-1.134010932E1,2.294357536E0
5.675268757E0,-1.133018075E1,2.294018564E0
5.684649444E0,-1.132251958E1,2.294698861E0
5.694030131E0,-1.131911611E1,2.294879922E0
5.703410818E0,-1.131085353E1,2.295102521E0
5.712791505E0,-1.130399221E1,2.295360846E0
5.722172192E0,-1.129108835E1,2.296006039E0
5.731552879E0,-1.127945578E1,2.296781516E0
5.740933566E0,-1.127117838E1,2.296514060E0
5.750314253E0,-1.125917751E1,2.295065083E0
5.759694940E0,-1.124710603E1,2.294102704E0
5.769075627E0,-1.123888567E1,2.293294312E0
5.778456314E0,-1.122888394E1,2.293176326E0
5.787837001E0,-1.121713450E1,2.293261475E0
5.797217688E0,-1.121018741E1,2.293143014E0
5.806598375E0,-1.120111375E1,2.292962479E0
5.815979062E0,-1.119568766E1,2.291674599E0
5.825359749E0,-1.118435225E1,2.291691285E0
5.834740436E0,-1.116365869E1,2.291543360E0
5.844121123E0,-1.113996702E1,2.293208745E0
5.853501810E0,-1.113166919E1,2.293442719E0
5.862882498E0,-1.111875627E1,2.293352111E0
