mass_A
t,x,y
1.736768759E0,-1.314356409E1,2.211194108E0
1.747168634E0,-1.313547652E1,2.211046749E0
1.757568509E0,-1.312573930E1,2.211272233E0
1.767968384E0,-1.311707000E1,2.211600505E0
1.778368260E0,-1.311542415E1,2.211761924E0
1.788768135E0,-1.310954964E1,2.211957927E0
1.799168010E0,-1.310066037E1,2.212477091E0
1.809567885E0,-1.309779105E1,2.212481379E0
1.819967760E0,-1.309767193E1,2.212531564E0
1.830367636E0,-1.309746422E1,2.212502545E0
1.840767511E0,-1.308954854E1,2.212388916E0
1.851167386E0,-1.305854439E1,2.212441796E0
1.861567261E0,-1.303488121E1,2.211989355E0
1.871967136E0,-1.302454698E1,2.211908596E0
1.882367012E0,-1.302262520E1,2.212028582E0
1.892766887E0,-1.300889880E1,2.212128201E0
1.903166762E0,-1.300571036E1,2.212018931E0
1.913566637E0,-1.300579484E1,2.212095570E0
1.923966512E0,-1.300580757E1,2.212153319E0
1.934366388E0,-1.300587298E1,2.212091486E0
1.944766263E0,-1.296592899E1,2.211299667E0
1.955166138E0,-1.294051724E1,2.210498574E0
1.965566013E0,-1.293063823E1,2.210719610E0
1.975965888E0,-1.291202515E1,2.211684232E0
1.986365764E0,-1.290280105E1,2.212326917E0
1.996765639E0,-1.288897292E1,2.212824204E0
2.007165514E0,-1.288839162E1,2.212834091E0
2.017565389E0,-1.288815225E1,2.212828657E0
2.027965264E0,-1.288252559E1,2.212178984E0
2.038365140E0,-1.287278218E1,2.212004704E0
2.048765015E0,-1.284204272E1,2.211036435E0
2.059164890E0,-1.283680875E1,2.210912404E0
2.069564765E0,-1.282642644E1,2.211519791E0
2.079964640E0,-1.281957949E1,2.211586811E0
2.090364516E0,-1.281537330E1,2.212018459E0
2.100764391E0,-1.280632053E1,2.212724342E0
2.111164266E0,-1.279652436E1,2.213389712E0
2.121564141E0,-1.278792733E1,2.213441888E0
2.131964016E0,-1.277869325E1,2.213307669E0
2.142363892E0,-1.277609671E1,2.213163063E0
2.152763767E0,-1.276001746E1,2.212852181E0
2.163163642E0,-1.273776728E1,2.212444494E0
2.173563517E0,-1.271681846E1,2.212012835E0
2.183963392E0,-1.270647767E1,2.212118107E0
2.194363268E0,-1.270191600E1,2.212343211E0
2.204763143E0,-1.268755877E1,2.213098471E0
2.215163018E0,-1.268169414E1,2.213115806E0
2.225562893E0,-1.267124215E1,2.213036812E0
2.235962768E0,-1.266015127E1,2.212812497E0
2.246362644E0,-1.265743130E1,2.212641377E0
2.256762519E0,-1.264234797E1,2.212740996E0
2.267162394E0,-1.263008415E1,2.212664098E0
2.277562269E0,-1.262502222E1,2.212528702E0
2.287962144E0,-1.261195452E1,2.212434918E0
2.298362020E0,-1.260704061E1,2.212372575E0
2.308761895E0,-1.259250581E1,2.212144230E0
2.319161770E0,-1.256874276E1,2.212349481E0
2.329561645E0,-1.255053137E1,2.212381277E0
2.339961520E0,-1.253786596E1,2.212451136E0
2.350361396E0,-1.253464597E1,2.212449190E0
2.360761271E0,-1.251868973E1,2.212253360E0
2.371161146E0,-1.250726808E1,2.212301785E0
2.381561021E0,-1.249974296E1,2.212194192E0
2.391960896E0,-1.248545082E1,2.211941201E0
2.402360772E0,-1.247909408E1,2.212178855E0
2.412760647E0,-1.247830208E1,2.212148242E0
2.423160522E0,-1.247781362E1,2.212205878E0
2.433560397E0,-1.247368064E1,2.212149917E0
2.443960272E0,-1.243713236E1,2.212234655E0
2.454360148E0,-1.241259339E1,2.212547887E0
2.464760023E0,-1.238673332E1,2.212708224E0
2.475159898E0,-1.237941863E1,2.212460588E0
2.485559773E0,-1.236582160E1,2.212401789E0
2.495959648E0,-1.235918738E1,2.212295500E0
2.506359524E0,-1.235824886E1,2.212253504E0
2.516759399E0,-1.235777872E1,2.212285435E0
2.527159274E0,-1.235265998E1,2.212507655E0
2.537559149E0,-1.231608900E1,2.213551024E0
2.547959024E0,-1.227626739E1,2.214169403E0
2.558358900E0,-1.226852880E1,2.214362648E0
2.568758775E0,-1.223114214E1,2.212794049E0
2.579158650E0,-1.220191285E1,2.212362999E0
2.589558525E0,-1.219813989E1,2.211934989E0
2.599958400E0,-1.219817452E1,2.211996084E0
2.610358276E0,-1.219825031E1,2.212097839E0
2.620758151E0,-1.219464906E1,2.212081322E0
2.631158026E0,-1.218088284E1,2.212712625E0
2.641557901E0,-1.216924015E1,2.213135811E0
2.651957777E0,-1.215925391E1,2.213660122E0
2.662357652E0,-1.214694393E1,2.213676363E0
2.672757527E0,-1.210693788E1,2.213826796E0
2.683157402E0,-1.209414729E1,2.213478080E0
2.693557277E0,-1.207845921E1,2.212608925E0
2.703957153E0,-1.207017176E1,2.211703025E0
2.714357028E0,-1.206435588E1,2.211845516E0
2.724756903E0,-1.204626035E1,2.211969534E0
2.735156778E0,-1.203275645E1,2.212202861E0
2.745556653E0,-1.202108950E1,2.212776945E0
2.755956529E0,-1.201436371E1,2.213910865E0
2.766356404E0,-1.201118112E1,2.214420415E0
2.776756279E0,-1.198859846E1,2.213918389E0
2.787156154E0,-1.195584444E1,2.211032275E0
2.797556029E0,-1.192782628E1,2.209951924E0
2.807955905E0,-1.192030614E1,2.209431354E0
2.818355780E0,-1.191212538E1,2.210519201E0
2.828755655E0,-1.189423610E1,2.211668507E0
2.839155530E0,-1.188879219E1,2.211879511E0
2.849555405E0,-1.187346267E1,2.211891380E0
2.859955281E0,-1.186198884E1,2.211747061E0
2.870355156E0,-1.185812419E1,2.211453422E0
2.880744631E0,-1.183486972E1,2.211544210E0
2.891144506E0,-1.182751001E1,2.211767514E0
2.901544381E0,-1.182146139E1,2.211769391E0
2.911944257E0,-1.182035997E1,2.211828215E0
2.922344132E0,-1.181990410E1,2.211786427E0
2.932744007E0,-1.181214601E1,2.211961336E0
2.943143882E0,-1.177041786E1,2.212864826E0
2.953543757E0,-1.171525198E1,2.213630486E0
2.963943633E0,-1.170624131E1,2.213846167E0
2.974343508E0,-1.169015303E1,2.213956080E0
2.984743383E0,-1.167887156E1,2.214138630E0
2.995143258E0,-1.167433934E1,2.214272668E0
3.005543133E0,-1.167503208E1,2.214228667E0
3.015943009E0,-1.167558231E1,2.214180715E0
3.026342884E0,-1.166597315E1,2.214608734E0
3.036742759E0,-1.161328666E1,2.216146477E0
3.047142634E0,-1.157065041E1,2.216646880E0
3.057542509E0,-1.155759399E1,2.215245068E0
3.067942385E0,-1.154072655E1,2.214016282E0
3.078342260E0,-1.152707905E1,2.213311149E0
3.088742135E0,-1.152257981E1,2.213017660E0
3.099142010E0,-1.152292551E1,2.212996311E0
3.109541885E0,-1.152334275E1,2.213049649E0
3.119941761E0,-1.152381728E1,2.213036865E0
3.130341636E0,-1.152394205E1,2.213012316E0
3.140741511E0,-1.152442617E1,2.213013754E0
3.151141386E0,-1.151502710E1,2.212882439E0
3.161541262E0,-1.136919818E1,2.211071315E0
3.171941137E0,-1.133520881E1,2.211043830E0
3.182341012E0,-1.132782027E1,2.211025571E0
3.192740887E0,-1.132790259E1,2.211151386E0
3.203140762E0,-1.132822668E1,2.211246809E0
3.213540638E0,-1.132056516E1,2.211260089E0
3.223940513E0,-1.130622755E1,2.210573663E0
3.234340388E0,-1.128891495E1,2.209790893E0
3.244740263E0,-1.127886867E1,2.209457134E0
3.255140138E0,-1.126249968E1,2.210437346E0
3.265540014E0,-1.125060820E1,2.211199720E0
3.275939889E0,-1.123707372E1,2.211491059E0
3.286339764E0,-1.120481224E1,2.211204210E0
3.296739639E0,-1.117367213E1,2.210978517E0
3.307139514E0,-1.116102076E1,2.211291776E0
3.317539390E0,-1.114450582E1,2.210937860E0
3.327939265E0,-1.112987543E1,2.210693558E0
3.338339140E0,-1.111673802E1,2.211061782E0
3.348739015E0,-1.110250414E1,2.211734728E0
3.359138890E0,-1.108879682E1,2.212227445E0
3.369538766E0,-1.107807765E1,2.212175887E0
3.379938641E0,-1.106368894E1,2.211621432E0
3.390338516E0,-1.104660761E1,2.210563009E0
3.400738391E0,-1.103593706E1,2.210397109E0
3.411138266E0,-1.100209181E1,2.209868223E0
3.421538142E0,-1.096576243E1,2.210242325E0
3.431938017E0,-1.095089693E1,2.210949860E0
3.442337892E0,-1.093756271E1,2.212008084E0
3.452737767E0,-1.092316441E1,2.212443830E0
3.463137642E0,-1.091494687E1,2.212514263E0
3.473537518E0,-1.089780043E1,2.212651714E0
3.483937393E0,-1.088400928E1,2.212816956E0
3.494337268E0,-1.087673486E1,2.213039340E0
3.504737143E0,-1.087590844E1,2.213005774E0
3.515137018E0,-1.087559434E1,2.212939812E0
3.525536894E0,-1.086919655E1,2.212816352E0
3.535936769E0,-1.083540135E1,2.212334251E0
3.546336644E0,-1.079559619E1,2.211887542E0
3.556736519E0,-1.078074797E1,2.211696237E0
3.567136394E0,-1.074990842E1,2.210767686E0
3.577536270E0,-1.070848218E1,2.211168928E0
3.587936145E0,-1.070276311E1,2.211006796E0
3.598336020E0,-1.070290916E1,2.211129913E0
3.608735895E0,-1.070297690E1,2.211081484E0
3.619135770E0,-1.070305395E1,2.210995494E0
3.629535646E0,-1.070315765E1,2.211148261E0
3.639935521E0,-1.070336517E1,2.211181252E0
3.650335396E0,-1.069644819E1,2.211226426E0
3.660735271E0,-1.066404943E1,2.210272835E0
3.671135146E0,-1.057836561E1,2.208984416E0
3.681535022E0,-1.056462557E1,2.209430173E0
3.691934897E0,-1.055001013E1,2.210577100E0
3.702334772E0,-1.053477696E1,2.210710115E0
3.712734647E0,-1.052714342E1,2.211039782E0
3.723134522E0,-1.052629868E1,2.211174365E0
3.733534398E0,-1.052580168E1,2.211263381E0
3.743934273E0,-1.052054228E1,2.211568069E0
3.754334148E0,-1.048770805E1,2.212005391E0
3.764734023E0,-1.040286329E1,2.212738282E0
3.775133898E0,-1.038812111E1,2.213013101E0
3.785533774E0,-1.035201645E1,2.213152156E0
3.795933649E0,-1.030942051E1,2.213079686E0
3.806333524E0,-1.029578744E1,2.212644616E0
3.816733399E0,-1.027902455E1,2.212108561E0
3.827133274E0,-1.026330906E1,2.211066377E0
3.837533150E0,-1.024974181E1,2.211080341E0
3.847933025E0,-1.023366961E1,2.211820365E0
3.858332900E0,-1.021776649E1,2.212485940E0
3.868732775E0,-1.020598174E1,2.212842910E0
3.879132650E0,-1.018786647E1,2.212958900E0
3.889532526E0,-1.017192477E1,2.212888680E0
3.899932401E0,-1.015714819E1,2.212809610E0
3.910332276E0,-1.011860003E1,2.212254824E0
3.920732151E0,-1.007739512E1,2.211588840E0
3.931132026E0,-1.006410624E1,2.211650881E0
3.941531902E0,-1.004931161E1,2.211806152E0
3.951931777E0,-1.003397861E1,2.212044652E0
3.962331652E0,-1.002100628E1,2.212057982E0
3.972731527E0,-1.000530214E1,2.212088659E0
3.983131402E0,-9.990202811E0,2.211922491E0
3.993531278E0,-9.975942937E0,2.212110248E0
4.003931153E0,-9.959748894E0,2.212147849E0
4.014331028E0,-9.942898117E0,2.212063496E0
4.024730903E0,-9.927851545E0,2.211686217E0
4.035130778E0,-9.880166761E0,2.211957637E0
4.045530654E0,-9.842455519E0,2.212137238E0
4.055930529E0,-9.827951946E0,2.212026437E0
4.066330404E0,-9.815036154E0,2.212385404E0
4.076730279E0,-9.798981326E0,2.212504841E0
4.087130154E0,-9.791442315E0,2.212471809E0
4.097530030E0,-9.791126092E0,2.212407031E0
4.107929905E0,-9.791078060E0,2.212453011E0
4.118329780E0,-9.786004822E0,2.212342856E0
4.128729655E0,-9.747121813E0,2.211436148E0
4.139129530E0,-9.702700119E0,2.210915388E0
4.149529406E0,-9.689565706E0,2.210743108E0
4.159929281E0,-9.668574191E0,2.210988267E0
4.170329156E0,-9.651549639E0,2.210589123E0
4.180729031E0,-9.637535089E0,2.210501525E0
4.191128906E0,-9.620438805E0,2.210358473E0
4.201528782E0,-9.604322508E0,2.210075666E0
4.211928657E0,-9.597003965E0,2.210072708E0
4.222328532E0,-9.596112956E0,2.210090184E0
4.232728407E0,-9.595434518E0,2.210131660E0
4.243128282E0,-9.588445717E0,2.210144208E0
4.253528158E0,-9.555929810E0,2.210731454E0
4.263928033E0,-9.464590477E0,2.212165509E0
4.274327908E0,-9.455779839E0,2.212422872E0
4.284727783E0,-9.426702595E0,2.212367549E0
4.295127658E0,-9.407301030E0,2.212154504E0
4.305527534E0,-9.399117448E0,2.212236441E0
4.315917009E0,-9.398116788E0,2.212207113E0
4.326316884E0,-9.397253939E0,2.212170609E0
4.336716759E0,-9.390920149E0,2.212161109E0
4.347116635E0,-9.355888063E0,2.212890604E0
4.357516510E0,-9.271215773E0,2.213560043E0
4.367916385E0,-9.255633137E0,2.213336785E0
4.378316260E0,-9.243254763E0,2.213140455E0
4.388716135E0,-9.156954597E0,2.211040984E0
4.399116011E0,-9.150654643E0,2.210843287E0
4.409515886E0,-9.150040631E0,2.210935571E0
4.419915761E0,-9.149840149E0,2.210978347E0
4.430315636E0,-9.149675327E0,2.211045960E0
4.440715511E0,-9.114060403E0,2.212367985E0
4.451115387E0,-9.072972438E0,2.213194603E0
4.461515262E0,-9.057665230E0,2.213195669E0
4.471915137E0,-9.037260439E0,2.212569098E0
4.482315012E0,-9.027191879E0,2.212494462E0
4.492714887E0,-9.001147493E0,2.211760265E0
4.503114763E0,-8.981143857E0,2.211227846E0
4.513514638E0,-8.958593952E0,2.210364317E0
4.523914513E0,-8.941929903E0,2.210432067E0
4.534314388E0,-8.932530867E0,2.210491304E0
4.544714263E0,-8.866056291E0,2.211396730E0
4.555114139E0,-8.850240790E0,2.211780805E0
4.565514014E0,-8.832460939E0,2.212057237E0
4.575913889E0,-8.813997883E0,2.212523506E0
4.586313764E0,-8.809297428E0,2.212686457E0
4.596713639E0,-8.780793474E0,2.211414364E0
4.607113515E0,-8.757525382E0,2.210751399E0
4.617513390E0,-8.744228959E0,2.210435539E0
4.627913265E0,-8.720862363E0,2.209865087E0
4.638313140E0,-8.709066759E0,2.209841217E0
4.648713015E0,-8.684313350E0,2.209848643E0
4.659112891E0,-8.652555572E0,2.210806994E0
4.669512766E0,-8.610283918E0,2.211855472E0
4.679912641E0,-8.602184873E0,2.212088837E0
4.690312516E0,-8.601703603E0,2.212132429E0
4.700712391E0,-8.601339091E0,2.212175477E0
4.711112267E0,-8.595139740E0,2.212115700E0
4.721512142E0,-8.552786435E0,2.212175374E0
4.731912017E0,-8.492674169E0,2.212416915E0
4.742311892E0,-8.484053755E0,2.212331812E0
4.752711767E0,-8.459744238E0,2.212127453E0
4.763111643E0,-8.438657587E0,2.211752584E0
4.773511518E0,-8.425300239E0,2.211666779E0
4.783911393E0,-8.409307141E0,2.212024275E0
4.794311268E0,-8.401626319E0,2.211997273E0
4.804711143E0,-8.386609240E0,2.212353293E0
4.815111019E0,-8.386600126E0,2.212332385E0
4.825510894E0,-8.386584135E0,2.212316688E0
4.835910769E0,-8.378544815E0,2.212210651E0
4.846310644E0,-8.366121514E0,2.211289754E0
4.856710519E0,-8.230274331E0,2.206770675E0
4.867110395E0,-8.216059877E0,2.207295470E0
4.877510270E0,-8.194411891E0,2.210269534E0
4.887910145E0,-8.175319172E0,2.211305488E0
4.898310020E0,-8.170958605E0,2.211489042E0
4.908709895E0,-8.171201024E0,2.211550586E0
4.919109771E0,-8.171208890E0,2.211447788E0
4.929509646E0,-8.162853679E0,2.211508199E0
4.939909521E0,-8.133102612E0,2.210722252E0
4.950309396E0,-8.030197474E0,2.209221460E0
4.960709271E0,-8.004219893E0,2.209373745E0
4.971109147E0,-7.967673541E0,2.209504665E0
4.981509022E0,-7.912979678E0,2.210242870E0
4.991908897E0,-7.903560077E0,2.210655588E0
5.002308772E0,-7.902642603E0,2.210723158E0
5.012708647E0,-7.901532806E0,2.210752251E0
5.023108523E0,-7.896841137E0,2.211177531E0
5.033508398E0,-7.881832662E0,2.212263430E0
5.043908273E0,-7.865718617E0,2.213302488E0
5.054308148E0,-7.859890707E0,2.212800946E0
5.064708024E0,-7.799978544E0,2.209576761E0
5.075107899E0,-7.745000271E0,2.208242196E0
5.085507774E0,-7.730266098E0,2.209471678E0
5.095907649E0,-7.712918269E0,2.211463706E0
5.106307524E0,-7.702949566E0,2.212187896E0
5.116707400E0,-7.680679863E0,2.213666129E0
5.127107275E0,-7.666819093E0,2.215968179E0
5.137507150E0,-7.645391267E0,2.215747708E0
5.147907025E0,-7.629072148E0,2.214594640E0
5.158306900E0,-7.620050099E0,2.214318762E0
5.168706776E0,-7.587676974E0,2.213408624E0
5.179106651E0,-7.571211087E0,2.212543558E0
5.189506526E0,-7.525112748E0,2.210574547E0
5.199906401E0,-7.473421538E0,2.211713426E0
5.210306276E0,-7.466466445E0,2.211473084E0
5.220706152E0,-7.442750606E0,2.214927462E0
5.231106027E0,-7.425268793E0,2.215302449E0
5.241505902E0,-7.409786627E0,2.215204337E0
5.251905777E0,-7.388824470E0,2.215353361E0
5.262305652E0,-7.378576140E0,2.214308285E0
5.272705528E0,-7.350092545E0,2.212407869E0
5.283105403E0,-7.324350742E0,2.208508598E0
5.293505278E0,-7.305153622E0,2.206753482E0
5.303905153E0,-7.290084816E0,2.207901738E0
5.314305028E0,-7.276351557E0,2.209908642E0
5.324704904E0,-7.201623666E0,2.213482237E0
5.335104779E0,-7.185105566E0,2.214145068E0
5.345504654E0,-7.166240050E0,2.215071014E0
5.355904529E0,-7.141557286E0,2.214419379E0
5.366304404E0,-7.133392414E0,2.214959836E0
5.376704280E0,-7.098829906E0,2.207432393E0
5.387104155E0,-7.078186563E0,2.206213477E0
5.397504030E0,-7.073723365E0,2.206588612E0
5.407903905E0,-7.073920818E0,2.207519419E0
5.418303780E0,-7.073891514E0,2.207891633E0
5.428703656E0,-7.065896454E0,2.209481029E0
5.439103531E0,-7.026508614E0,2.213848057E0
5.449503406E0,-6.923456154E0,2.216659974E0
5.459903281E0,-6.901753135E0,2.212556063E0
5.470303156E0,-6.876616854E0,2.207395570E0
5.480703032E0,-6.853722777E0,2.206428269E0
5.491102907E0,-6.845858590E0,2.207061443E0
5.501502782E0,-6.845659838E0,2.207551281E0
5.511902657E0,-6.845508771E0,2.207954170E0
5.522302532E0,-6.845448814E0,2.208336105E0
5.532702408E0,-6.845489799E0,2.208561467E0
5.543102283E0,-6.845266514E0,2.208559324E0
5.553502158E0,-6.844099916E0,2.208750794E0
5.563902033E0,-6.833675608E0,2.209923253E0
5.574301908E0,-6.561280988E0,2.208557505E0
5.584701784E0,-6.559628252E0,2.208549393E0
5.595101659E0,-6.559423118E0,2.208843847E0
5.605501534E0,-6.559229860E0,2.209145684E0
5.615901409E0,-6.554026426E0,2.210919400E0
5.626301284E0,-6.531955663E0,2.214554326E0
5.636701160E0,-6.514696500E0,2.217134504E0
5.647101035E0,-6.502027350E0,2.219643359E0
5.657500910E0,-6.486285546E0,2.227122876E0
5.667900785E0,-6.467640048E0,2.235679686E0
5.678300660E0,-6.449289577E0,2.226903444E0
5.688700536E0,-6.381725392E0,2.208452473E0
5.699100411E0,-6.338002831E0,2.204896450E0
5.709500286E0,-6.321207488E0,2.204446257E0
5.719900161E0,-6.301827579E0,2.208536504E0
5.730300036E0,-6.282421457E0,2.212056958E0
5.740699912E0,-6.270047432E0,2.216086824E0
5.751099787E0,-6.252630469E0,2.222211517E0
5.761489262E0,-6.234353955E0,2.229804842E0
