mass_A
t,x,y
1.533333333E0,-1.199985682E1,2.328010307E0
1.566666667E0,-1.191443467E1,2.273317537E0
1.600000000E0,-1.185112083E1,2.267699405E0
1.633333333E0,-1.179233275E1,2.329891855E0
1.666666667E0,-1.172397317E1,2.309771214E0
1.700000000E0,-1.163481685E1,2.245501993E0
1.733333333E0,-1.157286849E1,2.269812508E0
1.766666667E0,-1.151451068E1,2.361981171E0
1.800000000E0,-1.142625262E1,2.340552917E0
1.833333333E0,-1.134008358E1,2.264219012E0
1.866666667E0,-1.127256213E1,2.231682608E0
1.900000000E0,-1.127110967E1,2.229460115E0
1.933333333E0,-1.113487617E1,2.335270514E0
1.966666667E0,-1.104058546E1,2.292683009E0
2.000000000E0,-1.096345775E1,2.272307523E0
2.033333333E0,-1.096347727E1,2.272629280E0
2.066666667E0,-1.096357999E1,2.272797438E0
2.100000000E0,-1.072092855E1,2.224645689E0
2.133333333E0,-1.064699623E1,2.250469286E0
2.166666667E0,-1.064522757E1,2.253829432E0
2.200000000E0,-1.064449300E1,2.255478706E0
2.233333333E0,-1.039681373E1,2.263692494E0
2.266666667E0,-1.024833948E1,2.255211402E0
2.300000000E0,-1.024799242E1,2.256157818E0
2.333333333E0,-1.015893351E1,2.339133987E0
2.366666667E0,-1.006800002E1,2.366859782E0
2.400000000E0,-9.975215944E0,2.317928345E0
2.433333333E0,-9.883687226E0,2.242129031E0
2.466666667E0,-9.818796200E0,2.227622832E0
2.500000000E0,-9.742921925E0,2.290312246E0
2.533333333E0,-9.640769737E0,2.347062022E0
2.566666667E0,-9.539739759E0,2.330904149E0
2.600000000E0,-9.457903029E0,2.300347549E0
2.633333333E0,-9.389775953E0,2.250961460E0
2.666666667E0,-9.302910868E0,2.241326360E0
2.700000000E0,-9.302779672E0,2.241828524E0
2.733333333E0,-9.117974337E0,2.352191633E0
2.766666667E0,-9.027893245E0,2.352961689E0
2.800000000E0,-8.939310047E0,2.278557820E0
2.833333333E0,-8.938436835E0,2.276144501E0
2.866666667E0,-8.937896931E0,2.274935505E0
2.900000000E0,-8.664960606E0,2.347853841E0
2.933333333E0,-8.567976009E0,2.373793127E0
2.966666667E0,-8.568923836E0,2.376918885E0
3.000000000E0,-8.569561216E0,2.378178124E0
3.033333333E0,-8.333960829E0,2.256847585E0
3.066666667E0,-8.110360684E0,2.350558760E0
3.100000000E0,-8.111729833E0,2.350044099E0
3.133333333E0,-8.023308740E0,2.284990697E0
3.166666667E0,-7.962895546E0,2.238180043E0
3.200000000E0,-7.897224322E0,2.284384119E0
3.233333333E0,-7.776189271E0,2.314052556E0
3.266666667E0,-7.656983056E0,2.311662441E0
3.300000000E0,-7.568450234E0,2.287084412E0
3.333333333E0,-7.505329649E0,2.286316752E0
3.366666667E0,-7.422401865E0,2.309649640E0
3.400000000E0,-7.306762805E0,2.298724820E0
3.433333333E0,-7.202556306E0,2.283403359E0
3.466666667E0,-7.121755821E0,2.288844499E0
3.500000000E0,-7.122405842E0,2.288675727E0
3.533333333E0,-6.951217557E0,2.307874424E0
3.566666667E0,-6.838443870E0,2.275035646E0
3.600000000E0,-6.747082810E0,2.280587818E0
3.633333333E0,-6.744593825E0,2.277019758E0
3.666666667E0,-6.743535543E0,2.275383357E0
3.700000000E0,-6.474594700E0,2.290689896E0
3.733333333E0,-6.377334941E0,2.287897410E0
3.766666667E0,-6.376932833E0,2.288074931E0
3.800000000E0,-6.376731170E0,2.288160973E0
3.833333333E0,-6.102099314E0,2.283721285E0
3.866666667E0,-5.919503984E0,2.301355010E0
3.900000000E0,-5.919381832E0,2.302288810E0
3.933333333E0,-5.826165034E0,2.266649871E0
3.966666667E0,-5.716308038E0,2.241221293E0
4.000000000E0,-5.638207763E0,2.293601940E0
4.033333333E0,-5.554874515E0,2.344637121E0
4.066666667E0,-5.459278678E0,2.301182396E0
4.100000000E0,-5.345404690E0,2.230428186E0
4.133333333E0,-5.253064667E0,2.227542673E0
4.166666667E0,-5.184232711E0,2.316166832E0
4.200000000E0,-5.093148497E0,2.346575771E0
4.233333333E0,-4.973948293E0,2.287689765E0
4.266666667E0,-4.883904961E0,2.227425093E0
4.300000000E0,-4.883534324E0,2.227395652E0
4.333333333E0,-4.726524176E0,2.310719002E0
4.366666667E0,-4.607174874E0,2.328984822E0
4.400000000E0,-4.504433510E0,2.291129529E0
4.433333333E0,-4.502688750E0,2.290352763E0
4.466666667E0,-4.502206257E0,2.289634995E0
4.500000000E0,-4.242557279E0,2.302207650E0
4.533333333E0,-4.133761918E0,2.320072623E0
4.566666667E0,-4.134689307E0,2.319637911E0
4.600000000E0,-4.135190474E0,2.319341148E0
4.633333333E0,-3.878213079E0,2.232102524E0
4.666666667E0,-3.668735346E0,2.317102121E0
4.700000000E0,-3.666300461E0,2.317744202E0
4.733333333E0,-3.591105514E0,2.252779216E0
4.766666667E0,-3.498238292E0,2.197915478E0
4.800000000E0,-3.405940157E0,2.261408269E0
4.833333333E0,-3.300718011E0,2.338846125E0
4.866666667E0,-3.198345996E0,2.293018040E0
4.900000000E0,-3.120315420E0,2.213392288E0
4.933333333E0,-3.034538921E0,2.198915668E0
4.966666667E0,-2.940190234E0,2.293845960E0
5.000000000E0,-2.827053871E0,2.337806822E0
5.033333333E0,-2.733315170E0,2.255587317E0
5.066666667E0,-2.656417985E0,2.181006002E0
5.100000000E0,-2.656838618E0,2.181249216E0
5.133333333E0,-2.474584627E0,2.316668936E0
5.166666667E0,-2.352694334E0,2.321185683E0
5.200000000E0,-2.264995025E0,2.235250625E0
5.233333333E0,-2.263540552E0,2.238918023E0
5.266666667E0,-2.262716795E0,2.240482775E0
5.300000000E0,-1.998336661E0,2.326997650E0
5.333333333E0,-1.878945476E0,2.313828008E0
5.366666667E0,-1.879575023E0,2.316128929E0
5.400000000E0,-1.879929161E0,2.317247636E0
5.433333333E0,-1.657611252E0,2.255706187E0
5.466666667E0,-1.408428210E0,2.291167523E0
5.500000000E0,-1.408230106E0,2.289970427E0
5.533333333E0,-1.359589959E0,2.215493547E0
5.566666667E0,-1.299131234E0,2.194080732E0
5.600000000E0,-1.184774022E0,2.264952003E0
5.633333333E0,-1.038559391E0,2.316202130E0
5.666666667E0,-9.553642083E-1,2.273202606E0
5.700000000E0,-9.199799055E-1,2.216841872E0
5.733333333E0,-8.397688884E-1,2.201709325E0
5.766666667E0,-7.040471546E-1,2.260473364E0
5.800000000E0,-5.736966399E-1,2.305509391E0
5.833333333E0,-5.186232985E-1,2.275093309E0
5.866666667E0,-4.717630972E-1,2.212179719E0
5.900000000E0,-4.747711622E-1,2.212139440E0
5.933333333E0,-2.342002442E-1,2.267769343E0
5.966666667E0,-1.289081362E-1,2.310968795E0
6.000000000E0,-7.294757757E-2,2.273020046E0
6.033333333E0,-6.969842749E-2,2.273055369E0
6.066666667E0,-6.835006588E-2,2.273058978E0
6.100000000E0,2.305489978E-1,2.302579955E0
6.133333333E0,3.300645002E-1,2.317222081E0
6.166666667E0,3.302827111E-1,2.318216723E0
6.200000000E0,3.300641940E-1,2.318504092E0
6.233333333E0,5.604445267E-1,2.224560690E0
6.266666667E0,7.874396736E-1,2.304280742E0
6.300000000E0,7.872710301E-1,2.303691767E0
6.333333333E0,8.357660213E-1,2.207367071E0
6.366666667E0,8.933247760E-1,2.168815389E0
6.400000000E0,1.011897454E0,2.245414108E0
6.433333333E0,1.156475884E0,2.328907275E0
6.466666667E0,1.236961655E0,2.291435086E0
6.500000000E0,1.275826471E0,2.193700528E0
6.533333333E0,1.346491716E0,2.170247849E0
6.566666667E0,1.481390325E0,2.276478718E0
6.600000000E0,1.613311067E0,2.325626218E0
6.633333333E0,1.685158562E0,2.268657386E0
6.666666667E0,1.717445386E0,2.177721599E0
6.700000000E0,1.717079317E0,2.179113349E0
6.733333333E0,1.945095016E0,2.294238908E0
6.766666667E0,2.077480248E0,2.317262979E0
6.800000000E0,2.126210848E0,2.243864026E0
6.833333333E0,2.127202846E0,2.243409693E0
6.866666667E0,2.127587872E0,2.243137886E0
6.900000000E0,2.412794694E0,2.302287947E0
6.933333333E0,2.525668211E0,2.302101197E0
6.966666667E0,2.525189931E0,2.302609665E0
7.000000000E0,2.524905508E0,2.302947551E0
7.033333333E0,2.724638287E0,2.232138343E0
7.066666667E0,2.978664275E0,2.290763250E0
7.100000000E0,2.979764787E0,2.289817254E0
7.133333333E0,3.011035557E0,2.227497906E0
7.166666667E0,3.059592957E0,2.189177325E0
7.200000000E0,3.196492365E0,2.231245201E0
7.233333333E0,3.345219959E0,2.300438025E0
7.266666667E0,3.422853130E0,2.287788414E0
7.300000000E0,3.460279399E0,2.224679250E0
7.333333333E0,3.532317253E0,2.180486046E0
7.366666667E0,3.662653162E0,2.243354375E0
7.400000000E0,3.798880154E0,2.316175805E0
7.433333333E0,3.877118434E0,2.291068673E0
7.466666667E0,3.919375636E0,2.207230671E0
7.500000000E0,3.922657619E0,2.209380001E0
7.533333333E0,4.136814882E0,2.270837714E0
7.566666667E0,4.267600528E0,2.330474048E0
7.600000000E0,4.349386241E0,2.279297168E0
7.633333333E0,4.350835685E0,2.276875502E0
7.666666667E0,4.351666159E0,2.275522698E0
7.700000000E0,4.602574406E0,2.294956719E0
7.733333333E0,4.749176845E0,2.326916097E0
7.766666667E0,4.749139441E0,2.330337419E0
7.800000000E0,4.749161174E0,2.331902139E0
7.833333333E0,4.930733041E0,2.212291551E0
7.866666667E0,5.216661114E0,2.326818007E0
7.900000000E0,5.220331525E0,2.328957465E0
7.933333333E0,5.272250430E0,2.237732237E0
7.966666667E0,5.289233509E0,2.183863344E0
8.000000000E0,5.393759350E0,2.246544520E0
8.033333333E0,5.572373323E0,2.331916369E0
8.066666667E0,5.695199961E0,2.302228933E0
8.100000000E0,5.723558149E0,2.234717389E0
8.133333333E0,5.744599024E0,2.204315517E0
8.166666667E0,5.872120354E0,2.258966204E0
8.200000000E0,6.062387736E0,2.317041904E0
8.233333333E0,6.159123657E0,2.287230158E0
8.266666667E0,6.174501605E0,2.231333053E0
8.300000000E0,6.177799502E0,2.229935330E0
8.333333333E0,6.373472708E0,2.259713363E0
8.366666667E0,6.557900700E0,2.309673870E0
8.400000000E0,6.625232659E0,2.288718588E0
8.433333333E0,6.624500693E0,2.288561765E0
8.466666667E0,6.624126903E0,2.288471681E0
8.500000000E0,6.874746546E0,2.259388316E0
8.533333333E0,7.022437976E0,2.321137298E0
8.566666667E0,7.021595538E0,2.320253757E0
8.600000000E0,7.021069566E0,2.319742814E0
8.633333333E0,7.176161678E0,2.183455767E0
8.666666667E0,7.481620289E0,2.345780296E0
8.700000000E0,7.480078756E0,2.347136484E0
8.733333333E0,7.519978757E0,2.268357278E0
8.766666667E0,7.539241226E0,2.166012591E0
8.800000000E0,7.656693632E0,2.211560772E0
8.833333333E0,7.829517137E0,2.344702880E0
8.866666667E0,7.959608338E0,2.333176197E0
8.900000000E0,7.989282976E0,2.221158004E0
8.933333333E0,8.002254061E0,2.163407096E0
8.966666667E0,8.124790777E0,2.261072786E0
9.000000000E0,8.323409489E0,2.351042098E0
9.033333333E0,8.427128086E0,2.291654484E0
9.066666667E0,8.426999505E0,2.197751500E0
9.100000000E0,8.424932821E0,2.197504889E0
9.133333333E0,8.611119074E0,2.289300378E0
9.166666667E0,8.811088314E0,2.325180425E0
9.200000000E0,8.880356954E0,2.259122538E0
9.233333333E0,8.879984271E0,2.258681984E0
9.266666667E0,8.879738480E0,2.258429490E0
9.300000000E0,9.120292017E0,2.294281169E0
9.333333333E0,9.280867292E0,2.305371884E0
9.366666667E0,9.279054899E0,2.304426344E0
9.400000000E0,9.277887298E0,2.304047928E0
9.433333333E0,9.402479128E0,2.211529024E0
9.466666667E0,9.733858572E0,2.302468504E0
9.500000000E0,9.733498004E0,2.302801778E0
9.533333333E0,9.753633161E0,2.232306326E0
9.566666667E0,9.754524327E0,2.173028023E0
9.600000000E0,9.881655018E0,2.220039227E0
9.633333333E0,1.007545045E1,2.306248004E0
9.666666667E0,1.018656687E1,2.292029139E0
9.700000000E0,1.019167164E1,2.199869443E0
9.733333333E0,1.020947067E1,2.165456060E0
9.766666667E0,1.034670374E1,2.255294785E0
9.800000000E0,1.053003026E1,2.314918079E0
9.833333333E0,1.061204527E1,2.261467711E0
9.866666667E0,1.058630268E1,2.193965928E0
9.900000000E0,1.058629187E1,2.194960391E0
9.933333333E0,1.077588826E1,2.259597693E0
9.966666667E0,1.092734454E1,2.297938395E0
1.000000000E1,1.095409574E1,2.254197727E0
1.003333333E1,1.095325167E1,2.255271144E0
1.006666667E1,1.095277136E1,2.256227422E0
1.010000000E1,1.113690699E1,2.287494967E0
1.013333333E1,1.124249946E1,2.272082495E0
1.016666667E1,1.124292499E1,2.272363596E0
1.020000000E1,1.124257414E1,2.272675829E0
1.023333333E1,1.128919890E1,2.291632369E0
1.026666667E1,1.151823404E1,2.183154479E0
1.030000000E1,1.151732443E1,2.182750478E0
1.033333333E1,1.148704195E1,2.199857978E0
1.036666667E1,1.147295779E1,2.276330589E0
1.040000000E1,1.158583492E1,2.270681306E0
1.043333333E1,1.170013592E1,2.226825086E0
1.046666667E1,1.170845265E1,2.234126446E0
1.050000000E1,1.168958185E1,2.229409652E0
1.053333333E1,1.172352156E1,2.213895111E0
1.056666667E1,1.181733283E1,2.252136033E0
1.060000000E1,1.188289055E1,2.268821185E0
1.063333333E1,1.190260850E1,2.227984947E0
1.066666667E1,1.189242262E1,2.212876510E0
1.070000000E1,1.189459071E1,2.212593288E0
1.073333333E1,1.198998367E1,2.240636493E0
1.076666667E1,1.205403232E1,2.246252153E0
1.080000000E1,1.207744813E1,2.258274843E0
1.083333333E1,1.207852419E1,2.258093123E0
1.086666667E1,1.207897647E1,2.257995740E0
1.090000000E1,1.214585924E1,2.198512727E0
1.093333333E1,1.220265808E1,2.262217803E0
1.096666667E1,1.220232353E1,2.260555518E0
1.100000000E1,1.220215616E1,2.259631333E0
1.103333333E1,1.222059445E1,2.147203868E0
1.106666667E1,1.230309951E1,2.307723913E0
1.110000000E1,1.230605565E1,2.305820408E0
1.113333333E1,1.230640726E1,2.270112084E0
1.116666667E1,1.230632944E1,2.168542979E0
1.120000000E1,1.232984415E1,2.195986639E0
1.123333333E1,1.237245171E1,2.275524811E0
1.126666667E1,1.240182684E1,2.277701521E0
1.130000000E1,1.240094436E1,2.198837926E0
1.133333333E1,1.238804918E1,2.180230694E0
1.136666667E1,1.240221786E1,2.253253229E0
1.140000000E1,1.245844691E1,2.287063658E0
1.143333333E1,1.249125743E1,2.213234235E0
1.146666667E1,1.246565387E1,2.178962110E0
1.150000000E1,1.246391360E1,2.180146535E0
1.153333333E1,1.247922522E1,2.274335233E0
1.156666667E1,1.252611531E1,2.230335638E0
1.160000000E1,1.252433654E1,2.195586257E0
1.163333333E1,1.252372449E1,2.196348894E0
1.166666667E1,1.252319902E1,2.196581127E0
1.170000000E1,1.253527937E1,2.245156830E0
1.173333333E1,1.256685792E1,2.213298038E0
1.176666667E1,1.256719432E1,2.212831187E0
1.180000000E1,1.256733021E1,2.212562386E0
1.183333333E1,1.252270370E1,2.241900064E0
1.186666667E1,1.257241889E1,2.234094553E0
1.190000000E1,1.257021265E1,2.230999860E0
1.193333333E1,1.254185921E1,2.242610758E0
1.196666667E1,1.252047107E1,2.219992180E0
1.200000000E1,1.253617290E1,2.211888580E0
1.203333333E1,1.256494513E1,2.241742088E0
1.206666667E1,1.256711715E1,2.252162826E0
1.210000000E1,1.253938440E1,2.229312476E0
1.213333333E1,1.252708364E1,2.200832555E0
1.216666667E1,1.254042563E1,2.216141249E0
1.220000000E1,1.256582747E1,2.252205973E0
1.223333333E1,1.256038987E1,2.256445473E0
1.226666667E1,1.253824104E1,2.216300859E0
1.230000000E1,1.253787630E1,2.214367201E0
1.233333333E1,1.254177156E1,2.233537560E0
1.236666667E1,1.256522254E1,2.257841010E0
1.240000000E1,1.256523667E1,2.239968274E0
1.243333333E1,1.256602125E1,2.241059823E0
1.246666667E1,1.256650259E1,2.241635766E0
1.250000000E1,1.255370169E1,2.240776238E0
1.253333333E1,1.256673331E1,2.243302332E0
1.256666667E1,1.256705221E1,2.243064698E0
1.260000000E1,1.256723727E1,2.242916594E0
